Transation_ID,Customer_ID,Product_ID,Product_Brand,Product_Description,Product_Amount
100256,56,56000,APPLE ,APPLE IPHONE 4S - 16GB ! WIFI ! GPS ! 3.5INCH ! DUAL CAMERA ! WHITE,9200
100257,57,57000,APPLE ,Apple iPhone 4-16GB Black AT&T /GSM Smartphone Clean ESN MC608LL/A,6800
100258,58,58000,APPLE ,Apple iPhone 4S 8GB - Black - (Refurbished),5400
100259,59,59000,NOKIA ,Nokia Lumia 920 - 1 GB - Yellow - Smartphone,29000
100260,60,60000,NOKIA ,"Nokia Lumia 950 Dual SIM (Black, 32 GB) RM-1118 with Manufacturer Warranty",29999
100261,61,61000,NOKIA ,"Nokia 6 (HK Version) Unlocked 64GB Dual SIM Black Android 7.0, RAM 4GB",28000
100262,62,62000,NOKIA ,Nokia 3310 - Mobile Phone - Seller Refurbished,27888
100263,63,63000,NOKIA ,Nokia 8800 Sriocco - Silver - Mobile Phone,27000
100264,64,64000,NOKIA ,Nokia C5-00-(Unlocked)-3G 5MP Smartphone Cell Phone,43000
100265,65,65000,NOKIA ,NOKIA LUMIA1020 YELLOW 41MP CAMERA SMART PHONE,28999
100266,66,66000,NOKIA ,NOKIA N73 Unlocked Music Edition in ORIGINAL BOX,24000
100267,67,67000,NOKIA ,"Nokia 6 - Black 4GB RAM, 64GB - Without Google playstore",9000
100268,68,68000,NOKIA ,Nokia Lumia Icon 929 Verizon + Unlocked LTE Quad-Core 20MP Camera Phone - Black,23000
100269,69,69000,NOKIA ,Nokia Lumia 1320 - 8 GB - Black - Smartphone,23888
100270,70,70000,NOKIA ,Nokia 6233 Silver Allloy Without Simlock,21000
100271,71,71000,NOKIA ,"Nokia E Series E90 Communicator Unlocked Quadband Camera,Bluetooth Gsm Cell Phon",20000
100272,72,72000,NOKIA ,Nokia Asha 309 White RM-843 Smartphone 2MP Camera Without Simlock,20000
100273,73,73000,NOKIA ,NOKIA 6630 Brand New Complete Box And Accessories,20000
100274,74,74000,NOKIA ,NOKIA N97 32 GB NSERIES PHONE BRAND NEW BOX PACKED UNLOCKED IMPORTED (WHITE),19000
100275,75,75000,NOKIA ,Nokia Asha 210 White Single Sim QWERTY keyboard Without Simlock,18090
100276,76,76000,NOKIA ,Nokia 8910i - Black - Mobile Phone,17000
100277,77,77000,NOKIA ,Nokia 8800 Gold Edition Unlocked 128 MB Internal Memory 2.0 MP Camera,17500
100278,78,78000,NOKIA ,Nokia Lumia 720 - 8 GB - Black - Smartphone,7500
100279,79,79000,NOKIA ,Nokia E72 Metal Grey Silver E72-1 RM-530 QWERTY Without Simlock,11988
100280,80,80000,NOKIA ,"Nokia N Series N91-4Gb -Silver Chrome,Carrier Unlocked Tri Band Gsm Cell Phone",16899
100281,81,81000,NOKIA ,Nokia 8800 Mobile Cell Phone Classic GSM Black Gift,16435
100282,82,82000,NOKIA ,Nokia Lumia 620 - 8 GB - Black - Smartphone,15300
100283,83,83000,NOKIA ,Nokia N Series N8 Gray 16Gb Unlocked Gsm Smartphone Touchscreen 12Mp Camera Wifi,15454
100284,84,84000,NOKIA ,NOKIA Lumia 550-8 GB - Black - with Three Months Manufacturer Warranty,12345
100285,85,85000,NOKIA ,Nokia 5530 XpressMusic Black Red RM-504 Smartphone Without Simlock,14900
100286,86,86000,NOKIA ,Nokia Lumia 925 - 16 GB - White - Smartphone,14550
100287,87,87000,NOKIA ,NOKIA Lumia 630-8GB - Dual Sim - Black- with Six Months Seller Warranty,14999
100288,88,88000,NOKIA ,Nokia 8910i Black Titanium Unlocked GSM Cellular Dual Band Mobile Phone,8960
100289,89,89000,NOKIA ,Nokia C2-01 Black RM-721 Phone Without Simlock,13000
100290,90,90000,NOKIA ,Nokia 3600 Slide RM-352 Charcoal Black Without Simlock,13200
100291,91,91000,NOKIA ,Nokia X6-00 Black 8GB Smartphone With Branding Without Simlock,13999
100292,92,92000,NOKIA ,Nokia 8910i - Titanium Black Mobile Phone,13900
100293,93,93000,NOKIA ,Nokia 6111 Glossy Black Without Simlock,16000
100294,94,94000,NOKIA ,Nokia C5-03 White / Aluminium Gray Smartphone Symbian 9.4,25000
100295,95,95000,NOKIA ,Nokia 208 Black 208.1 RM-948 Phone Without Simlock,16900
100296,96,96000,NOKIA ,Nokia 8600 Black unlocked 128MB internal memory 2.0MP Camera,12999
100297,97,97000,NOKIA ,Nokia 6700 Classic Gold GSM GPS 5MP 3G MP3 MP4 Phone,12999
100298,98,98000,NOKIA ,Nokia Lumia 830 orange,12000
100299,99,99000,ONEPLUS ,"OnePlus 3T One Plus 3T (Gunmetal, 64GB) Brand New with Manufacturer Warranty",29000
100300,100,100000,ONEPLUS ,"OnePlus  OnePlus 3T (Gunmetal, 128GB) 6GB RAM , 4G LTE",33000
100301,1,1000,EAGLE ,EAGLE ELECTRIC ROTI MAKER,688
100302,2,2000,EAGLE ,Eagle Original Non-Stick PTFE Coating Electric Chapati Maker,799
100303,3,3000,SUNFLAME ,Sunflame RM1 900-Watt Roti Maker,1509
100304,4,4000,BAJAJ ,"BAJAJ VACCO ""Go-Ezzee"" Chapati/ Roti/Khakhra Maker C-02 Wattage 900",1785
100305,5,5000,APPLE ,Apple MacBook Air MMGF2HN/A 13.3-inch,54400
100306,6,6000,HP ,HP 14-AM081TU 14-inch Laptop (Core i5 6th Gen,37999
100307,7,7000,DELL ,Dell Inspiron 11 3162 11.6-inch Laptop ,12900
100308,8,8000,LENOVO ,Lenovo ideapad110 15.6-inch Laptop 6th Gen i3,25990
100309,9,9000,MICROMAX ,Micromax Canvas Lapbook L1160 11.6,9900
100310,10,10000,MICROMAX ,"Micromax Canvas Tab P290 Tablet (7 inch, 8GB, Wi-Fi Only), Black",3599
100311,11,11000,LENOVO ,"Lenovo Yoga Tab 3 8 Tablet (8 inch, 16GB, Wi-Fi + 4G LTE + Voice Calling), Slate Black",12990
100312,12,12000,TASLAR(TM) ,Taslar(TM) Leather Series With Magnetic Inside Flip Cover Stand Back Case Cover For Lenovo Yoga Tab 3 8 Tablet 8 inch - Black,649
100313,13,13000,NOSTALJIA-UPTO ,Nostaljia-Upto 14.1 inch Expandable Sleeve/Slipcase With Zip Closer & Pocket,449
100314,14,14000,CHUMBAK ,Chumbak Sweater Feather 13inch Laptop Sleeve,1090
100315,15,15000,LENOVO ,"Lenovo Tab 3 730X Tablet (7 inch, 16GB, WiFi + 4G + Voice Calling), Black Blue",9999
100316,16,16000,XIAOMI ,Xiaomi Redmi Note 3 Gold |16GB|2GB|16MP/5MP,9999
100317,17,17000,XIAOMI ,Xiaomi Redmi 4A Gold 4G 16GB |5 inches | 2GB| 13MP| 1 Year Mi India Warranty,10999
100318,18,18000,XIAOMI ,Xiaomi Redmi 3S - 16GB|4100 Battery|GREY colour | High Rated Seller|,8999
100319,19,19000,XIAOMI ,"Xiaomi Redmi Note 2 Duos Dual 128GB 6GB 5.7"" 22.5MP 8MP Black",9999
100320,20,20000,�SAMSUNG ,"�Samsung Galaxy S7 Edge Android6.0 Dual Sim Mobile Phone,5.5"",4GB,32GB,12MP",55000
100321,21,21000,SAMSUNG ,"Samsung Galaxy Note 5 Dual Sim GSM Mobile Phone,32GB,16MP,4G,5.7"",4GB,2.1GHz",52999
100322,22,22000,SAMSUNG ,"Samsung Galaxy C9 Pro Android6 Dual Sim Mobile Phone,6"",6GB,64GB,16MP,4000MaH",39999
100323,23,23000,SAMSUNG ,"Samsung Galaxy A9 Pro Android Dual Sim Mobile Phone,6"",4GB,32GB,4G,16MP",39999
100324,24,24000,SAMSUNG ,Samsung Galaxy J7 White 2016 Edition 2 GB Ram 16 GB Rom 5.5'' HD Display Phone?,10999
100325,25,25000,LENOVO ,Lenovo Phab 2 Plus ? 4G+4G VoLTE ? Gold ? JBL Original Ear Phones Free ?,17999
100326,26,26000,LENOVO ,Lenovo Vibe X2-AP Mobile Phone White with 1yr warranty,11988
100327,27,27000,LENOVO ,"Lenovo K6 Power Android Mobile Phone - ( 3GB RAM, 32GB ROM )",11788
100328,28,28000,LENOVO ,Lenovo K3 4G Dual Sim Android Mobile Phone: 5 Inch HD Screen: Quad Core CPU,10233
100329,29,29000,LENOVO ,Lenovo S580 8MP CAMERA 3G 8GB INTERNAL 1GB RAM (BLACK Android Phone),9000
100330,30,30000,LENOVO ,Lenovo S820 Mobile Phone | Dual Sim | 12 MP Camera RED Color Phone With Box,7888
100331,31,31000,LENOVO ,Lenovo A6000 Plus Dual SIM Android Mobile Phone - Black,8145
100332,32,32000,LENOVO ,"Lenovo A806 Phone 2GB RAM 16GB ROM 4G Single SIM 5.0"" IPS Screen Octa-core Black",7000
100333,33,33000,LENOVO ,Lenovo S720 Android phone 4GB White - Dual Sim - 4.5 inch screen,4200
100334,34,34000,LENOVO ,"Lenovo A319 -Dual sim,3G phone",2100
100335,35,35000,LENOVO ,LENOVO VIBE K5 NOTE 4 gb 32gb GREY/GOLD,15000
100336,36,36000,APPLE ,Apple iPhone 7 Plus RED 128GB Special Edition,150000
100337,37,37000,APPLE ,Apple Watch Series 2 42mm MNPQ2 White Ceramic Case Sports Band Cloud,119000
100338,38,38000,APPLE ,Apple iPhone 6S Plus 128GB - Gold,82000
100339,39,39000,APPLE ,Apple iPhone 6S Plus 128GB - Rose Gold,82000
100340,40,40000,APPLE ,Apple iPhone 6S Plus 128GB - Space Grey,82000
100341,41,41000,APPLE ,Apple iPhone 5S 64GB (SILVER) 4G / LTE,35000
100342,42,42000,APPLE ,Apple iPhone 5S? 64 GB? GOLD?Dual-core 1.3 GHz? 8 MP?4G LTE + JIO SUPPORTED,32000
100343,43,43000,APPLE ,APPLE IPHONE 5S - 32GB - SPACE GREY - FACTORY UNLOCKED - IMPORTED,32000
100344,44,44000,APPLE ,"Apple iPhone 5S(gold, 64GB) open piece",12000
100345,45,45000,APPLE ,APPLE IPHONE 5S - 32GB - GOLD - FACTORY UNLOCKED - IMPORTED+FREE TEMPERED GLASS,25000
100346,46,46000,APPLE ,"Apple iPhone 7 Plus 256GB 3GB 5.5"" 12MP Dual Cam Black Color",81000
100347,47,47000,APPLE ,Apple iPhone 5 32GB Black Factory Unlocked (Imported),26000
100348,48,48000,APPLE ,Apple iPhone 5 16gb Black/Silver Factory unlocked (Imported),24000
100349,49,49000,APPLE ,Apple iPhone 5c - 8 GB - White - Smartphone with Six Months Seller Warranty,22000
100350,50,50000,APPLE ,Apple iPhone 5s - 16GB - Space Gray,19999
100351,51,51000,APPLE ,Apple iPhone 4s - 16 GB - Black - with Six Months Seller Warranty,24000
100352,52,52000,APPLE ,Apple IPHONE 4S 64GB - WHITE IMPORTED,25000
100353,53,53000,APPLE ,Apple iPhone 4s 64GB - White,15000
100354,54,54000,APPLE ,Apple iPhone 4s - 32 GB - Black - Factory Unlocked Smartphone,9000
100355,55,55000,APPLE ,Apple iPhone 4 - 16 GB - Black - Smartphone,8999
100356,56,56000,APPLE ,APPLE IPHONE 4S - 16GB ! WIFI ! GPS ! 3.5INCH ! DUAL CAMERA ! WHITE,9200
100357,57,57000,APPLE ,Apple iPhone 4-16GB Black AT&T /GSM Smartphone Clean ESN MC608LL/A,6800
100358,58,58000,APPLE ,Apple iPhone 4S 8GB - Black - (Refurbished),5400
100359,59,59000,NOKIA ,Nokia Lumia 920 - 1 GB - Yellow - Smartphone,29000
100360,60,60000,NOKIA ,"Nokia Lumia 950 Dual SIM (Black, 32 GB) RM-1118 with Manufacturer Warranty",29999
100361,61,61000,NOKIA ,"Nokia 6 (HK Version) Unlocked 64GB Dual SIM Black Android 7.0, RAM 4GB",28000
100362,62,62000,NOKIA ,Nokia 3310 - Mobile Phone - Seller Refurbished,27888
100363,63,63000,NOKIA ,Nokia 8800 Sriocco - Silver - Mobile Phone,27000
100364,64,64000,NOKIA ,Nokia C5-00-(Unlocked)-3G 5MP Smartphone Cell Phone,43000
100365,65,65000,NOKIA ,NOKIA LUMIA1020 YELLOW 41MP CAMERA SMART PHONE,28999
100366,66,66000,NOKIA ,NOKIA N73 Unlocked Music Edition in ORIGINAL BOX,24000
100367,67,67000,NOKIA ,"Nokia 6 - Black 4GB RAM, 64GB - Without Google playstore",9000
100368,68,68000,NOKIA ,Nokia Lumia Icon 929 Verizon + Unlocked LTE Quad-Core 20MP Camera Phone - Black,23000
100369,69,69000,NOKIA ,Nokia Lumia 1320 - 8 GB - Black - Smartphone,23888
100370,70,70000,NOKIA ,Nokia 6233 Silver Allloy Without Simlock,21000
100371,71,71000,NOKIA ,"Nokia E Series E90 Communicator Unlocked Quadband Camera,Bluetooth Gsm Cell Phon",20000
100372,72,72000,NOKIA ,Nokia Asha 309 White RM-843 Smartphone 2MP Camera Without Simlock,20000
100373,73,73000,NOKIA ,NOKIA 6630 Brand New Complete Box And Accessories,20000
100374,74,74000,NOKIA ,NOKIA N97 32 GB NSERIES PHONE BRAND NEW BOX PACKED UNLOCKED IMPORTED (WHITE),19000
100375,75,75000,NOKIA ,Nokia Asha 210 White Single Sim QWERTY keyboard Without Simlock,18090
100376,76,76000,NOKIA ,Nokia 8910i - Black - Mobile Phone,17000
100377,77,77000,NOKIA ,Nokia 8800 Gold Edition Unlocked 128 MB Internal Memory 2.0 MP Camera,17500
100378,78,78000,NOKIA ,Nokia Lumia 720 - 8 GB - Black - Smartphone,7500
100379,79,79000,NOKIA ,Nokia E72 Metal Grey Silver E72-1 RM-530 QWERTY Without Simlock,11988
100380,80,80000,NOKIA ,"Nokia N Series N91-4Gb -Silver Chrome,Carrier Unlocked Tri Band Gsm Cell Phone",16899
100381,81,81000,NOKIA ,Nokia 8800 Mobile Cell Phone Classic GSM Black Gift,16435
100382,82,82000,NOKIA ,Nokia Lumia 620 - 8 GB - Black - Smartphone,15300
100383,83,83000,NOKIA ,Nokia N Series N8 Gray 16Gb Unlocked Gsm Smartphone Touchscreen 12Mp Camera Wifi,15454
100384,84,84000,NOKIA ,NOKIA Lumia 550-8 GB - Black - with Three Months Manufacturer Warranty,12345
100385,85,85000,NOKIA ,Nokia 5530 XpressMusic Black Red RM-504 Smartphone Without Simlock,14900
100386,86,86000,NOKIA ,Nokia Lumia 925 - 16 GB - White - Smartphone,14550
100387,87,87000,NOKIA ,NOKIA Lumia 630-8GB - Dual Sim - Black- with Six Months Seller Warranty,14999
100388,88,88000,NOKIA ,Nokia 8910i Black Titanium Unlocked GSM Cellular Dual Band Mobile Phone,8960
100389,89,89000,NOKIA ,Nokia C2-01 Black RM-721 Phone Without Simlock,13000
100390,90,90000,NOKIA ,Nokia 3600 Slide RM-352 Charcoal Black Without Simlock,13200
100391,91,91000,NOKIA ,Nokia X6-00 Black 8GB Smartphone With Branding Without Simlock,13999
100392,92,92000,NOKIA ,Nokia 8910i - Titanium Black Mobile Phone,13900
100393,93,93000,NOKIA ,Nokia 6111 Glossy Black Without Simlock,16000
100394,94,94000,NOKIA ,Nokia C5-03 White / Aluminium Gray Smartphone Symbian 9.4,25000
100395,95,95000,NOKIA ,Nokia 208 Black 208.1 RM-948 Phone Without Simlock,16900
100396,96,96000,NOKIA ,Nokia 8600 Black unlocked 128MB internal memory 2.0MP Camera,12999
100397,97,97000,NOKIA ,Nokia 6700 Classic Gold GSM GPS 5MP 3G MP3 MP4 Phone,12999
100398,98,98000,NOKIA ,Nokia Lumia 830 orange,12000
100399,99,99000,ONEPLUS ,"OnePlus 3T One Plus 3T (Gunmetal, 64GB) Brand New with Manufacturer Warranty",29000
100400,100,100000,ONEPLUS ,"OnePlus  OnePlus 3T (Gunmetal, 128GB) 6GB RAM , 4G LTE",33000
100401,1,1000,EAGLE ,EAGLE ELECTRIC ROTI MAKER,688
100402,2,2000,EAGLE ,Eagle Original Non-Stick PTFE Coating Electric Chapati Maker,799
100403,3,3000,SUNFLAME ,Sunflame RM1 900-Watt Roti Maker,1509
100404,4,4000,BAJAJ ,"BAJAJ VACCO ""Go-Ezzee"" Chapati/ Roti/Khakhra Maker C-02 Wattage 900",1785
100405,5,5000,APPLE ,Apple MacBook Air MMGF2HN/A 13.3-inch,54400
100406,6,6000,HP ,HP 14-AM081TU 14-inch Laptop (Core i5 6th Gen,37999
100407,7,7000,DELL ,Dell Inspiron 11 3162 11.6-inch Laptop ,12900
100408,8,8000,LENOVO ,Lenovo ideapad110 15.6-inch Laptop 6th Gen i3,25990
100409,9,9000,MICROMAX ,Micromax Canvas Lapbook L1160 11.6,9900
100410,10,10000,MICROMAX ,"Micromax Canvas Tab P290 Tablet (7 inch, 8GB, Wi-Fi Only), Black",3599
100411,11,11000,LENOVO ,"Lenovo Yoga Tab 3 8 Tablet (8 inch, 16GB, Wi-Fi + 4G LTE + Voice Calling), Slate Black",12990
100412,12,12000,TASLAR(TM) ,Taslar(TM) Leather Series With Magnetic Inside Flip Cover Stand Back Case Cover For Lenovo Yoga Tab 3 8 Tablet 8 inch - Black,649
100413,13,13000,NOSTALJIA-UPTO ,Nostaljia-Upto 14.1 inch Expandable Sleeve/Slipcase With Zip Closer & Pocket,449
100414,14,14000,CHUMBAK ,Chumbak Sweater Feather 13inch Laptop Sleeve,1090
100415,15,15000,LENOVO ,"Lenovo Tab 3 730X Tablet (7 inch, 16GB, WiFi + 4G + Voice Calling), Black Blue",9999
100416,16,16000,XIAOMI ,Xiaomi Redmi Note 3 Gold |16GB|2GB|16MP/5MP,9999
100417,17,17000,XIAOMI ,Xiaomi Redmi 4A Gold 4G 16GB |5 inches | 2GB| 13MP| 1 Year Mi India Warranty,10999
100418,18,18000,XIAOMI ,Xiaomi Redmi 3S - 16GB|4100 Battery|GREY colour | High Rated Seller|,8999
100419,19,19000,XIAOMI ,"Xiaomi Redmi Note 2 Duos Dual 128GB 6GB 5.7"" 22.5MP 8MP Black",9999
100420,20,20000,�SAMSUNG ,"�Samsung Galaxy S7 Edge Android6.0 Dual Sim Mobile Phone,5.5"",4GB,32GB,12MP",55000
100421,21,21000,SAMSUNG ,"Samsung Galaxy Note 5 Dual Sim GSM Mobile Phone,32GB,16MP,4G,5.7"",4GB,2.1GHz",52999
100422,22,22000,SAMSUNG ,"Samsung Galaxy C9 Pro Android6 Dual Sim Mobile Phone,6"",6GB,64GB,16MP,4000MaH",39999
100423,23,23000,SAMSUNG ,"Samsung Galaxy A9 Pro Android Dual Sim Mobile Phone,6"",4GB,32GB,4G,16MP",39999
100424,24,24000,SAMSUNG ,Samsung Galaxy J7 White 2016 Edition 2 GB Ram 16 GB Rom 5.5'' HD Display Phone?,10999
100425,25,25000,LENOVO ,Lenovo Phab 2 Plus ? 4G+4G VoLTE ? Gold ? JBL Original Ear Phones Free ?,17999
100426,26,26000,LENOVO ,Lenovo Vibe X2-AP Mobile Phone White with 1yr warranty,11988
100427,27,27000,LENOVO ,"Lenovo K6 Power Android Mobile Phone - ( 3GB RAM, 32GB ROM )",11788
100428,28,28000,LENOVO ,Lenovo K3 4G Dual Sim Android Mobile Phone: 5 Inch HD Screen: Quad Core CPU,10233
100429,29,29000,LENOVO ,Lenovo S580 8MP CAMERA 3G 8GB INTERNAL 1GB RAM (BLACK Android Phone),9000
100430,30,30000,LENOVO ,Lenovo S820 Mobile Phone | Dual Sim | 12 MP Camera RED Color Phone With Box,7888
100431,31,31000,LENOVO ,Lenovo A6000 Plus Dual SIM Android Mobile Phone - Black,8145
100432,32,32000,LENOVO ,"Lenovo A806 Phone 2GB RAM 16GB ROM 4G Single SIM 5.0"" IPS Screen Octa-core Black",7000
100433,33,33000,LENOVO ,Lenovo S720 Android phone 4GB White - Dual Sim - 4.5 inch screen,4200
100434,34,34000,LENOVO ,"Lenovo A319 -Dual sim,3G phone",2100
100435,35,35000,LENOVO ,LENOVO VIBE K5 NOTE 4 gb 32gb GREY/GOLD,15000
100436,36,36000,APPLE ,Apple iPhone 7 Plus RED 128GB Special Edition,150000
100437,37,37000,APPLE ,Apple Watch Series 2 42mm MNPQ2 White Ceramic Case Sports Band Cloud,119000
100438,38,38000,APPLE ,Apple iPhone 6S Plus 128GB - Gold,82000
100439,39,39000,APPLE ,Apple iPhone 6S Plus 128GB - Rose Gold,82000
100440,40,40000,APPLE ,Apple iPhone 6S Plus 128GB - Space Grey,82000
100441,41,41000,APPLE ,Apple iPhone 5S 64GB (SILVER) 4G / LTE,35000
100442,42,42000,APPLE ,Apple iPhone 5S? 64 GB? GOLD?Dual-core 1.3 GHz? 8 MP?4G LTE + JIO SUPPORTED,32000
100443,43,43000,APPLE ,APPLE IPHONE 5S - 32GB - SPACE GREY - FACTORY UNLOCKED - IMPORTED,32000
100444,44,44000,APPLE ,"Apple iPhone 5S(gold, 64GB) open piece",12000
100445,45,45000,APPLE ,APPLE IPHONE 5S - 32GB - GOLD - FACTORY UNLOCKED - IMPORTED+FREE TEMPERED GLASS,25000
100446,46,46000,APPLE ,"Apple iPhone 7 Plus 256GB 3GB 5.5"" 12MP Dual Cam Black Color",81000
100447,47,47000,APPLE ,Apple iPhone 5 32GB Black Factory Unlocked (Imported),26000
100448,48,48000,APPLE ,Apple iPhone 5 16gb Black/Silver Factory unlocked (Imported),24000
100449,49,49000,APPLE ,Apple iPhone 5c - 8 GB - White - Smartphone with Six Months Seller Warranty,22000
100450,50,50000,APPLE ,Apple iPhone 5s - 16GB - Space Gray,19999
100451,51,51000,APPLE ,Apple iPhone 4s - 16 GB - Black - with Six Months Seller Warranty,24000
100452,52,52000,APPLE ,Apple IPHONE 4S 64GB - WHITE IMPORTED,25000
100453,53,53000,APPLE ,Apple iPhone 4s 64GB - White,15000
100454,54,54000,APPLE ,Apple iPhone 4s - 32 GB - Black - Factory Unlocked Smartphone,9000
100455,55,55000,APPLE ,Apple iPhone 4 - 16 GB - Black - Smartphone,8999
100456,56,56000,APPLE ,APPLE IPHONE 4S - 16GB ! WIFI ! GPS ! 3.5INCH ! DUAL CAMERA ! WHITE,9200
100457,57,57000,APPLE ,Apple iPhone 4-16GB Black AT&T /GSM Smartphone Clean ESN MC608LL/A,6800
100458,58,58000,APPLE ,Apple iPhone 4S 8GB - Black - (Refurbished),5400
100459,59,59000,NOKIA ,Nokia Lumia 920 - 1 GB - Yellow - Smartphone,29000
100460,60,60000,NOKIA ,"Nokia Lumia 950 Dual SIM (Black, 32 GB) RM-1118 with Manufacturer Warranty",29999
100461,61,61000,NOKIA ,"Nokia 6 (HK Version) Unlocked 64GB Dual SIM Black Android 7.0, RAM 4GB",28000
100462,62,62000,NOKIA ,Nokia 3310 - Mobile Phone - Seller Refurbished,27888
100463,63,63000,NOKIA ,Nokia 8800 Sriocco - Silver - Mobile Phone,27000
100464,64,64000,NOKIA ,Nokia C5-00-(Unlocked)-3G 5MP Smartphone Cell Phone,43000
100465,65,65000,NOKIA ,NOKIA LUMIA1020 YELLOW 41MP CAMERA SMART PHONE,28999
100466,66,66000,NOKIA ,NOKIA N73 Unlocked Music Edition in ORIGINAL BOX,24000
100467,67,67000,NOKIA ,"Nokia 6 - Black 4GB RAM, 64GB - Without Google playstore",9000
100468,68,68000,NOKIA ,Nokia Lumia Icon 929 Verizon + Unlocked LTE Quad-Core 20MP Camera Phone - Black,23000
100469,69,69000,NOKIA ,Nokia Lumia 1320 - 8 GB - Black - Smartphone,23888
100470,70,70000,NOKIA ,Nokia 6233 Silver Allloy Without Simlock,21000
100471,71,71000,NOKIA ,"Nokia E Series E90 Communicator Unlocked Quadband Camera,Bluetooth Gsm Cell Phon",20000
100472,72,72000,NOKIA ,Nokia Asha 309 White RM-843 Smartphone 2MP Camera Without Simlock,20000
100473,73,73000,NOKIA ,NOKIA 6630 Brand New Complete Box And Accessories,20000
100474,74,74000,NOKIA ,NOKIA N97 32 GB NSERIES PHONE BRAND NEW BOX PACKED UNLOCKED IMPORTED (WHITE),19000
100475,75,75000,NOKIA ,Nokia Asha 210 White Single Sim QWERTY keyboard Without Simlock,18090
100476,76,76000,NOKIA ,Nokia 8910i - Black - Mobile Phone,17000
100477,77,77000,NOKIA ,Nokia 8800 Gold Edition Unlocked 128 MB Internal Memory 2.0 MP Camera,17500
100478,78,78000,NOKIA ,Nokia Lumia 720 - 8 GB - Black - Smartphone,7500
100479,79,79000,NOKIA ,Nokia E72 Metal Grey Silver E72-1 RM-530 QWERTY Without Simlock,11988
100480,80,80000,NOKIA ,"Nokia N Series N91-4Gb -Silver Chrome,Carrier Unlocked Tri Band Gsm Cell Phone",16899
100481,81,81000,NOKIA ,Nokia 8800 Mobile Cell Phone Classic GSM Black Gift,16435
100482,82,82000,NOKIA ,Nokia Lumia 620 - 8 GB - Black - Smartphone,15300
100483,83,83000,NOKIA ,Nokia N Series N8 Gray 16Gb Unlocked Gsm Smartphone Touchscreen 12Mp Camera Wifi,15454
100484,84,84000,NOKIA ,NOKIA Lumia 550-8 GB - Black - with Three Months Manufacturer Warranty,12345
100485,85,85000,NOKIA ,Nokia 5530 XpressMusic Black Red RM-504 Smartphone Without Simlock,14900
100486,86,86000,NOKIA ,Nokia Lumia 925 - 16 GB - White - Smartphone,14550
100487,87,87000,NOKIA ,NOKIA Lumia 630-8GB - Dual Sim - Black- with Six Months Seller Warranty,14999
100488,88,88000,NOKIA ,Nokia 8910i Black Titanium Unlocked GSM Cellular Dual Band Mobile Phone,8960
100489,89,89000,NOKIA ,Nokia C2-01 Black RM-721 Phone Without Simlock,13000
100490,90,90000,NOKIA ,Nokia 3600 Slide RM-352 Charcoal Black Without Simlock,13200
100491,91,91000,NOKIA ,Nokia X6-00 Black 8GB Smartphone With Branding Without Simlock,13999
100492,92,92000,NOKIA ,Nokia 8910i - Titanium Black Mobile Phone,13900
100493,93,93000,NOKIA ,Nokia 6111 Glossy Black Without Simlock,16000
100494,94,94000,NOKIA ,Nokia C5-03 White / Aluminium Gray Smartphone Symbian 9.4,25000
100495,95,95000,NOKIA ,Nokia 208 Black 208.1 RM-948 Phone Without Simlock,16900
100496,96,96000,NOKIA ,Nokia 8600 Black unlocked 128MB internal memory 2.0MP Camera,12999
100497,97,97000,NOKIA ,Nokia 6700 Classic Gold GSM GPS 5MP 3G MP3 MP4 Phone,12999
100498,98,98000,NOKIA ,Nokia Lumia 830 orange,12000
100499,99,99000,ONEPLUS ,"OnePlus 3T One Plus 3T (Gunmetal, 64GB) Brand New with Manufacturer Warranty",29000
100500,100,100000,ONEPLUS ,"OnePlus  OnePlus 3T (Gunmetal, 128GB) 6GB RAM , 4G LTE",33000
100501,1,1000,EAGLE ,EAGLE ELECTRIC ROTI MAKER,688
100502,2,2000,EAGLE ,Eagle Original Non-Stick PTFE Coating Electric Chapati Maker,799
100503,3,3000,SUNFLAME ,Sunflame RM1 900-Watt Roti Maker,1509
100504,4,4000,BAJAJ ,"BAJAJ VACCO ""Go-Ezzee"" Chapati/ Roti/Khakhra Maker C-02 Wattage 900",1785
100505,5,5000,APPLE ,Apple MacBook Air MMGF2HN/A 13.3-inch,54400
100506,6,6000,HP ,HP 14-AM081TU 14-inch Laptop (Core i5 6th Gen,37999
